P_sat (Pa) at 298.15K, Delta_H (kJ/mol) at 298.15K, SMILES, carbon_number, ASA_carbon_number, aromatic_ring, non_aromatic_ring,double_bound_nonaromatic_ring, nonaromatic_CCCO, hydroxyl, aldehyde, ketone, carboxylic_acid,ester, ether, alicyclic_ether, aromatic_ether, nitrate, nitro, aromatic_hydroxyl, primary_amine,secondary_amine, tertiary_amine, aromatic_amine, primary_amide, secondary_amide, tertiary_amide,carbonylperoxynitrate, peroxide, hydroperoxide, peroxide_acid, nitrophenol, nitroester,log P_sat(T) [atm], Antoine_Eq for logP_sat(T) [atm], Enthalpy of vaporization (kJ/mol)
2928.592852933895, 47.698853618637926, CCCNCCC, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3398.136/T + (6.711657) + (-0.01462331*T) + (1.317508*log(T)), 3.4881441291258217 - (898.4193357090445)/(T + -119.19321778576165), 65068.212932852744 - (0.2800101728898181/T**2) - (-25.227916447351415/T)
958.3018939716874, 46.75769664876768, CN(C)O, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2478.517/T + (3.9503069999999996) + (-0.00216946*T) + (0.5239559999999999*log(T)), 5.661251378045419 - (2149.2712184995735)/(T + -18.47519520614248), 47459.15758336199 - (0.041541270046080166/T**2) - (-10.032818161323087/T)
7777.734768904659, 43.25480835582981, CCCCNC, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2986.888/T + (5.814738) + (-0.01213724*T) + (1.177196*log(T)), 3.6462342178005236 - (888.9228188311017)/(T + -111.23018984384925), 57193.55093221185 - (0.232406388895894/T**2) - (-22.54119316934417/T)
2928.592852933895, 47.698853618637926, CC(C)NC(C)C, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3398.136/T + (6.711657) + (-0.01462331*T) + (1.317508*log(T)), 3.4881441291258217 - (898.4193357090445)/(T + -119.19321778576165), 65068.212932852744 - (0.2800101728898181/T**2) - (-25.227916447351415/T)
20656.049226790175, 38.81076309302169, CCNCC, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2575.64/T + (4.917819) + (-0.00965117*T) + (1.036884*log(T)), 3.821115405265264 - (890.0598007151274)/(T + -100.69666399729775), 49318.88893157097 - (0.1848026049019699/T**2) - (-19.85446989133692/T)
20656.049226790175, 38.81076309302169, CC(C)NC, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2575.64/T + (4.917819) + (-0.00965117*T) + (1.036884*log(T)), 3.821115405265264 - (890.0598007151274)/(T + -100.69666399729775), 49318.88893157097 - (0.1848026049019699/T**2) - (-19.85446989133692/T)
145691.93844481802, 29.922672567405456, CNC, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1753.144/T + (3.1239809999999997) + (-0.00467903*T) + (0.7562599999999999*log(T)), 4.267916274165774 - (959.3191318061404)/(T + -64.65946562648993), 33569.56493028919 - (0.08959503691412173/T**2) - (-14.481023335322428/T)
5067.1045478430315, 47.00138842347394, CCN(CC)CC, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2930.4022999999997/T + (5.2622789999999995) + (-0.00882321*T) + (1.0348260999999999*log(T)), 4.724520894020425 - (1311.8815888043155)/(T + -80.3048768704358), 56111.95103295496 - (0.168948655095404/T**2) - (-19.815064795309418/T)
94916.61850302086, 33.66925263504959, CN(C)C, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1696.6582999999998/T + (2.5715220000000003) + (-0.0013649999999999995*T) + (0.6138900999999999*log(T)), 5.707560580874277 - (1662.8323783267626)/(T + -8.240131593780783), 32487.965031032294 - (0.02613730311363171/T**2) - (-11.754894961287677/T)
0.004958362943464009, 87.80200398317947, Cc1cc(ccc1N)C(=O)O, 8, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5090.1238/T + (6.953736) + (-0.008891703999999999*T) + (0.9581769999999997*log(T)), 5.562017380977395 - (3208.4672075382705)/(T + -48.83848979561601), 97466.74626118012 - (0.17026019241369342/T**2) - (-18.347371930776767/T)
